class,SPEED,HARD_DRIVE,RAM,SCREEN,CD,MULTI,FIRM,ADS,TREND
1744,33,107,2,14,0,0,0,275,24
3044,50,528,16,14,0,0,0,275,24
1699,66,245,4,14,0,0,0,275,24
2699,66,245,8,15,1,0,0,275,24
1679,33,120,4,14,0,0,1,275,24
1599,25,212,4,14,0,0,1,275,24
2495,66,426,8,14,0,0,0,275,24
1895,33,212,4,17,0,0,0,275,24
1849,66,245,4,15,0,0,0,275,24
2620,66,528,8,14,0,0,0,275,24
2094,50,424,4,14,1,1,0,275,24
1875,25,212,4,17,0,0,0,275,24
2744,66,426,8,14,0,0,0,275,24
2449,66,425,8,15,0,0,0,275,24
2744,50,340,8,17,0,0,0,275,24
1895,33,214,4,14,0,0,0,275,24
2395,66,340,8,15,0,0,0,275,24
1295,25,214,4,14,0,0,0,275,24
1990,33,107,2,14,1,1,0,275,24
2044,33,214,4,14,0,0,0,275,24
2299,25,120,4,14,1,1,1,275,24
1895,66,107,2,14,0,0,0,275,24
1375,25,120,4,14,0,0,1,275,24
2090,50,107,2,14,1,1,0,275,24
1744,33,107,2,14,0,0,0,275,24
1995,50,214,4,14,0,0,0,275,24
2590,66,426,8,15,0,0,0,275,24
1794,33,212,4,14,1,1,0,275,24
2220,33,528,8,14,0,0,0,275,24
1749,33,212,4,14,1,1,0,275,24
2990,33,528,16,14,1,1,0,275,24
2344,66,214,4,14,0,0,0,275,24
2644,25,528,16,14,0,0,0,275,24
2225,66,340,8,15,1,0,0,275,24
2095,66,340,8,15,0,0,0,275,24
1499,33,245,4,14,0,0,0,275,24
3090,33,528,16,14,1,1,0,275,24
2385,66,340,8,17,0,0,0,275,24
3244,66,528,16,14,0,0,0,275,24
1899,25,120,4,14,0,0,1,275,24
2890,25,528,16,14,1,1,0,275,24
3714,66,527,8,15,1,0,1,275,24
2294,33,424,8,14,1,1,0,275,24
1795,33,240,4,14,1,1,0,275,24
2388,25,120,4,14,1,1,1,275,24
2044,33,214,4,14,0,0,0,275,24
1799,33,120,4,14,0,0,1,275,24
1893,25,120,4,14,0,0,1,275,24
2295,50,424,8,15,1,0,0,275,24
1790,25,214,4,15,0,0,0,275,24
1688,25,212,4,14,0,0,1,275,24
1695,33,340,8,14,1,0,0,275,24
1775,33,340,4,15,0,0,0,275,24
1970,33,340,4,15,1,0,0,275,24
2695,33,528,16,14,0,0,0,275,24
2195,50,340,8,15,0,0,0,275,24
2290,66,107,2,14,1,1,0,275,24
2815,50,424,8,17,1,0,0,275,24
1844,33,107,2,14,0,0,0,275,24
3390,66,528,16,14,1,1,0,275,24
2019,33,424,4,14,1,1,0,275,24
1395,33,214,4,14,0,0,0,275,24
1395,25,107,4,14,0,0,0,275,24
2119,25,120,4,14,1,0,1,275,24
1675,66,250,4,14,0,0,0,275,24
2590,25,528,16,15,0,0,0,275,24
2690,33,528,16,15,0,0,0,275,24
2590,33,426,8,14,1,1,0,275,24
2158,33,340,4,14,0,0,1,275,24
3994,66,424,32,15,1,0,0,275,24
2985,66,1060,8,14,0,0,0,275,24
2790,33,528,16,15,0,0,0,275,24
1819,33,424,4,14,1,1,0,275,24
2025,33,340,8,15,1,0,0,275,24
1595,33,214,4,14,1,0,0,275,24
2120,25,528,8,14,0,0,0,275,24
2100,25,424,4,17,0,0,0,275,24
2795,50,528,16,14,0,0,0,275,24
1690,33,107,2,15,0,0,0,275,24
1395,25,107,2,14,0,0,0,275,24
1990,66,107,2,15,0,0,0,275,24
1395,33,240,4,14,0,0,0,275,24
1299,25,120,4,14,1,0,0,275,24
3199,66,340,16,15,1,0,0,275,24
1595,25,340,8,14,1,0,0,275,24
2095,33,212,4,17,0,0,0,275,24
2190,33,426,8,15,0,0,0,275,24
1944,50,107,2,14,0,0,0,275,24
1804,25,120,4,14,0,0,1,275,24
2095,33,212,4,17,0,0,0,275,24
2744,33,528,16,14,0,0,0,275,24
2295,33,540,8,14,0,0,0,275,24
1578,25,120,4,14,0,0,1,275,24
2995,66,424,16,15,1,0,0,275,24
2699,66,245,8,15,1,0,0,275,24
2144,50,214,4,14,0,0,0,275,24
2799,66,340,16,15,1,0,0,275,24
2390,50,214,4,14,1,1,0,275,24
1500,25,424,4,14,0,0,0,275,24
1749,33,120,4,14,0,0,1,275,24
2090,25,426,8,15,0,0,0,275,24
2390,25,426,8,14,1,1,0,275,24
1720,33,424,4,14,0,0,0,275,24
1768,33,120,4,14,0,0,1,275,24
1795,33,214,4,14,0,0,0,275,24
1644,25,107,2,14,0,0,0,275,24
2090,25,214,4,14,1,1,0,275,24
1299,25,170,4,14,0,0,0,275,24
2144,33,214,4,14,0,0,0,275,24
1799,33,230,4,14,0,0,0,275,24
2290,66,214,4,15,0,0,0,216,23
1299,33,212,4,14,0,0,0,216,23
1744,33,107,2,14,0,0,0,216,23
1644,25,107,2,14,0,0,0,216,23
2644,66,426,8,14,0,0,0,216,23
2420,50,528,8,14,0,0,0,216,23
1790,50,107,2,15,0,0,0,216,23
1644,33,107,2,14,0,0,0,216,23
3094,66,340,4,14,1,0,1,216,23
2590,33,426,8,14,1,1,0,216,23
1844,50,107,2,14,0,0,0,216,23
2790,33,528,16,15,0,0,0,216,23
2844,33,528,16,14,0,0,0,216,23
3699,66,527,16,17,1,0,0,216,23
2779,66,340,4,14,0,0,1,216,23
1689,25,212,4,14,0,0,1,216,23
2769,33,340,8,15,1,1,0,216,23
1590,33,107,2,15,0,0,0,216,23
2890,50,528,16,15,0,0,0,216,23
2190,33,426,8,15,0,0,0,216,23
2185,33,420,8,17,0,0,0,216,23
1819,33,120,4,14,0,0,1,216,23
1795,33,420,8,15,0,0,0,216,23
2944,33,528,16,14,0,0,0,216,23
2134,33,120,4,14,1,0,1,216,23
1695,33,420,4,15,0,0,0,216,23
2144,50,214,4,14,0,0,0,216,23
2244,33,426,8,14,0,0,0,216,23
2385,66,420,8,17,0,0,0,216,23
1799,66,245,4,15,0,0,0,216,23
1139,33,125,2,14,0,0,0,216,23
1975,66,420,4,14,1,0,0,216,23
1558,25,120,4,14,0,0,1,216,23
2698,50,320,8,15,1,1,0,216,23
2044,66,107,2,14,0,0,0,216,23
2844,33,528,16,14,0,0,0,216,23
1744,33,107,2,14,0,0,0,216,23
1999,33,340,8,14,1,0,0,216,23
1749,33,120,4,14,0,0,1,216,23
2690,50,426,8,14,1,1,0,216,23
2744,25,528,16,14,0,0,0,216,23
2390,50,214,4,14,1,1,0,216,23
3090,33,528,16,14,1,1,0,216,23
1990,66,107,2,15,0,0,0,216,23
1795,33,240,4,14,1,1,0,216,23
1895,33,214,4,14,0,0,0,216,23
2044,33,214,4,14,0,0,0,216,23
2195,50,340,8,15,0,0,0,216,23
2849,50,340,8,15,1,1,0,216,23
1799,33,270,4,14,0,0,0,216,23
2495,25,528,16,14,0,0,0,216,23
2744,50,340,8,17,0,0,0,216,23
2090,50,214,4,15,0,0,0,216,23
2144,33,214,4,14,0,0,0,216,23
2590,66,426,8,15,0,0,0,216,23
2328,66,212,4,14,0,0,1,216,23
1494,33,240,4,15,0,0,0,216,23
2397,66,270,4,14,1,1,0,216,23
2999,66,340,8,15,1,1,0,216,23
2290,33,426,8,15,0,0,0,216,23
2490,33,426,8,14,1,1,0,216,23
2290,33,214,4,14,1,1,0,216,23
2799,50,320,8,15,1,1,0,216,23
999,33,125,2,14,0,0,0,216,23
3090,66,528,16,15,0,0,0,216,23
2695,33,528,16,14,0,0,0,216,23
1899,33,245,4,15,1,1,0,216,23
1795,33,214,4,14,0,0,0,216,23
1995,66,420,8,15,0,0,0,216,23
2354,33,212,4,14,1,0,1,216,23
1579,33,245,4,15,0,0,0,216,23
2944,50,528,16,14,0,0,0,216,23
1797,25,270,4,14,1,1,0,216,23
2199,33,340,8,17,0,0,0,216,23
1844,33,107,2,14,0,0,0,216,23
2499,50,320,8,15,1,0,0,216,23
2090,50,107,2,14,1,1,0,216,23
2195,66,214,4,14,0,0,0,216,23
1990,33,107,2,14,1,1,0,216,23
2259,33,245,4,14,0,0,1,216,23
2690,33,528,16,15,0,0,0,216,23
2723,33,340,4,14,1,0,1,216,23
3354,66,420,4,15,1,0,1,216,23
2099,66,245,4,15,1,1,0,216,23
2320,33,528,8,14,0,0,0,216,23
2744,33,528,16,14,0,0,0,216,23
1295,25,107,4,14,0,0,0,216,23
2593,50,212,4,14,1,0,1,216,23
2390,25,426,8,14,1,1,0,216,23
2495,66,426,8,14,0,0,0,216,23
1395,25,107,2,14,0,0,0,216,23
2095,33,426,8,14,0,0,0,216,23
2444,66,214,4,14,0,0,0,216,23
2643,66,212,4,14,1,0,1,216,23
2620,66,528,8,14,0,0,0,216,23
1475,33,120,4,14,0,0,1,216,23
2699,66,528,8,15,0,0,0,216,23
1908,33,120,4,14,0,0,1,216,23
2590,25,528,16,15,0,0,0,216,23
1795,50,340,4,14,0,0,0,216,23
3190,50,528,16,14,1,1,0,216,23
3544,66,340,16,17,1,0,0,216,23
2090,25,426,8,15,0,0,0,216,23
1495,33,107,2,14,0,0,0,216,23
2417,66,212,4,14,0,0,1,216,23
2890,25,528,16,14,1,1,0,216,23
1629,50,245,4,15,0,0,0,216,23
2295,50,426,8,14,0,0,0,216,23
1995,25,426,8,14,0,0,0,216,23
1895,66,420,4,15,0,0,0,216,23
2595,33,528,16,14,0,0,0,216,23
1795,66,420,4,14,0,0,0,216,23
1690,33,107,2,15,0,0,0,216,23
2244,25,426,8,14,0,0,0,216,23
1990,33,214,4,15,0,0,0,216,23
2995,66,528,16,14,0,0,0,216,23
2744,66,426,8,14,0,0,0,216,23
1894,50,340,4,15,0,0,0,216,23
1890,33,107,2,14,1,1,0,216,23
2868,66,340,4,14,0,0,1,216,23
1699,33,120,4,14,0,0,1,216,23
2144,25,426,8,14,0,0,0,216,23
1499,50,245,4,14,0,0,0,216,23
1490,25,107,2,15,0,0,0,216,23
2990,33,528,16,14,1,1,0,216,23
1890,33,214,4,15,0,0,0,216,23
2995,66,528,8,15,0,0,0,216,23
1299,25,120,4,14,1,0,0,216,23
1949,50,245,4,15,1,1,0,216,23
2995,66,528,16,14,0,0,0,216,23
1944,33,214,4,14,0,0,0,216,23
1595,33,420,4,14,0,0,0,216,23
1399,25,270,4,14,0,0,0,216,23
2999,66,450,16,15,1,0,0,216,23
1982,25,212,4,14,1,0,1,216,23
2544,50,426,8,14,0,0,0,216,23
2890,66,426,8,14,1,1,0,216,23
2395,66,340,8,14,0,0,0,216,23
2609,66,245,4,14,0,0,1,216,23
3097,66,528,8,15,1,1,0,216,23
2799,50,230,8,15,1,1,0,216,23
2590,66,214,4,14,1,1,0,216,23
1778,25,212,4,14,0,0,1,216,23
3198,66,450,16,15,1,1,0,216,23
1784,25,120,4,14,1,0,1,216,23
2090,25,214,4,14,1,1,0,216,23
4799,66,1000,16,17,1,0,0,216,23
2795,66,340,8,15,0,0,0,216,23
1449,33,245,4,14,0,0,0,216,23
2799,66,340,16,15,1,0,0,216,23
3334,66,528,16,15,0,0,0,216,23
2290,66,107,2,14,1,1,0,216,23
1375,25,120,4,14,0,0,1,216,23
1799,33,170,4,14,1,1,0,216,23
2429,66,340,8,17,0,0,0,216,23
1895,66,107,2,14,0,0,0,216,23
1844,25,214,4,14,0,0,0,216,23
3397,66,450,16,15,1,1,0,216,23
2995,66,340,16,15,1,0,0,216,23
2120,25,528,8,14,0,0,0,216,23
3485,66,540,16,17,0,0,0,216,23
1944,25,214,4,14,0,0,0,216,23
1790,25,214,4,15,0,0,0,216,23
2644,25,528,16,14,0,0,0,216,23
1599,33,120,4,14,0,0,1,216,23
2348,33,245,4,14,0,0,1,216,23
2899,66,340,16,15,1,0,0,216,23
2144,66,107,2,14,0,0,0,216,23
1695,25,214,4,14,0,0,0,216,23
2504,50,212,4,14,1,0,1,216,23
1799,33,120,4,14,0,0,1,216,23
1425,25,120,4,14,0,0,1,216,23
1544,25,107,2,14,0,0,0,216,23
2344,33,426,8,14,0,0,0,216,23
2004,25,212,4,14,1,0,1,216,23
2279,50,340,8,17,0,0,0,216,23
1799,50,340,4,15,0,0,0,216,23
2190,33,214,4,14,1,1,0,216,23
2924,66,245,4,14,1,0,1,216,23
2039,33,212,4,14,0,0,1,216,23
2244,50,214,4,14,0,0,0,216,23
2220,33,528,8,14,0,0,0,216,23
1595,33,107,2,14,0,0,0,216,23
1695,50,107,2,14,0,0,0,216,23
1669,66,245,4,14,0,0,0,216,23
2698,66,245,4,14,0,0,1,216,23
3275,66,540,16,15,1,0,0,216,23
2195,33,426,8,14,0,0,0,216,23
2197,33,270,4,14,1,1,0,216,23
3244,66,528,16,14,0,0,0,216,23
2444,50,426,8,14,0,0,0,216,23
2795,50,528,16,14,0,0,0,216,23
1995,50,214,4,14,0,0,0,216,23
2944,66,340,8,17,0,0,0,216,23
2344,66,214,4,14,0,0,0,216,23
2395,66,340,8,15,0,0,0,216,23
2444,33,426,8,14,0,0,0,216,23
3390,66,528,16,14,1,1,0,216,23
3044,50,528,16,14,0,0,0,216,23
3039,66,420,4,15,0,0,1,216,23
1944,50,107,2,14,0,0,0,216,23
1893,25,212,4,14,1,0,1,216,23
3095,66,540,16,15,0,0,0,216,23
2099,66,120,4,14,0,0,1,216,23
1999,66,270,4,14,0,0,0,216,23
2044,33,214,4,14,0,0,0,216,23
2499,66,425,8,15,0,0,0,216,23
3144,66,528,16,14,0,0,0,216,23
2390,50,426,8,15,0,0,0,216,23
2344,33,426,8,14,0,0,0,216,23
1395,33,240,4,14,0,0,0,216,23
1790,25,107,2,14,1,1,0,216,23
2634,33,340,4,14,1,0,1,216,23
2574,33,245,4,14,1,0,1,216,23
1775,33,420,4,14,1,0,0,216,23
1469,25,120,4,14,0,0,1,216,23
1790,33,214,4,14,0,0,0,292,22
2329,66,212,4,14,0,0,1,292,22
1795,33,420,8,15,0,0,0,292,22
2627,66,424,8,15,1,1,0,292,22
2344,33,426,8,14,1,0,0,292,22
2994,33,528,16,14,1,1,0,292,22
1444,25,107,2,14,0,0,0,292,22
2395,66,340,8,14,0,0,0,292,22
2405,33,424,8,14,0,0,0,292,22
3239,50,340,8,17,0,0,1,292,22
3090,66,528,16,15,1,0,0,292,22
1995,50,212,8,14,1,1,0,292,22
2799,50,230,8,15,1,1,0,292,22
2295,50,426,8,14,1,0,0,292,22
1999,33,340,8,14,1,0,0,292,22
1799,33,170,4,14,1,1,0,292,22
3090,66,528,16,14,1,0,0,292,22
1844,66,107,2,14,0,0,0,292,22
1995,66,214,4,14,0,0,0,292,22
2244,66,214,4,14,0,0,0,292,22
1644,50,107,2,14,0,0,0,292,22
1395,33,107,2,14,0,0,0,292,22
2144,25,426,8,14,1,0,0,292,22
1795,33,240,4,14,1,1,0,292,22
1744,33,214,4,14,0,0,0,292,22
1794,25,214,4,14,1,1,0,292,22
2094,50,424,4,14,1,1,0,292,22
1399,66,270,4,14,0,0,0,292,22
1825,50,420,4,14,1,0,0,292,22
2889,33,340,4,17,0,0,1,292,22
1544,33,107,2,14,0,0,0,292,22
1794,33,212,4,14,1,1,0,292,22
2294,66,424,4,14,1,1,0,292,22
2444,50,426,8,14,1,0,0,292,22
2395,66,340,8,15,0,0,0,292,22
3244,66,528,16,14,1,0,0,292,22
1299,33,212,4,14,0,0,0,292,22
2044,50,214,4,14,0,0,0,292,22
2699,66,528,8,15,0,0,0,292,22
2744,50,340,8,17,0,0,0,292,22
2259,50,340,4,14,0,0,1,292,22
2929,50,340,4,17,0,0,1,292,22
1890,50,214,4,14,0,0,0,292,22
2344,33,426,8,14,1,0,0,292,22
2795,50,528,16,14,1,0,0,292,22
1925,33,212,4,14,0,0,0,292,22
1290,25,107,2,15,0,0,0,292,22
2094,50,214,4,14,1,1,0,292,22
2195,33,426,8,14,1,0,0,292,22
2594,50,426,8,14,1,1,0,292,22
1890,50,214,4,15,0,0,0,292,22
1559,66,245,4,14,0,0,0,292,22
1795,50,214,4,14,0,0,0,292,22
2049,50,340,8,14,1,0,0,292,22
2995,66,540,16,15,0,0,0,292,22
1689,25,212,4,14,0,0,1,292,22
2294,50,424,8,14,1,1,0,292,22
1994,66,107,2,14,1,1,0,292,22
1695,33,214,4,14,0,0,0,292,22
1390,33,107,2,15,0,0,0,292,22
1295,33,214,4,14,0,0,0,292,22
3229,66,527,8,14,0,0,1,292,22
1369,25,120,4,14,0,0,1,292,22
2199,50,340,8,17,0,0,0,292,22
2425,50,212,8,14,1,1,0,292,22
1494,33,240,4,15,0,0,0,292,22
1745,50,420,4,15,0,0,0,292,22
2695,33,528,16,14,1,0,0,292,22
2509,50,340,4,15,0,0,1,292,22
3439,66,340,8,17,0,0,1,292,22
3144,66,528,16,14,1,0,0,292,22
2294,25,426,8,14,1,1,0,292,22
2495,25,528,16,14,1,0,0,292,22
1590,25,214,4,14,0,0,0,292,22
2844,33,528,16,14,1,0,0,292,22
2259,25,212,4,17,0,0,1,292,22
2845,66,424,8,17,1,0,0,292,22
2890,50,528,16,15,1,0,0,292,22
1590,50,107,2,15,0,0,0,292,22
1894,33,214,4,14,1,1,0,292,22
3379,66,527,8,15,0,0,1,292,22
2320,33,528,8,14,1,0,0,292,22
2989,66,424,8,14,0,0,1,292,22
2199,50,425,8,15,1,0,0,292,22
1495,25,214,4,14,0,0,0,292,22
1875,66,420,4,15,0,0,0,292,22
2669,25,170,4,17,1,0,1,292,22
3799,66,527,8,17,0,0,1,292,22
2369,66,340,8,17,0,0,0,292,22
2144,66,214,4,14,0,0,0,292,22
2095,33,426,8,14,1,0,0,292,22
2790,33,528,16,15,1,0,0,292,22
1729,66,245,4,15,0,0,0,292,22
1995,25,426,8,14,1,0,0,292,22
2644,66,426,8,14,1,1,0,292,22
2229,66,212,4,14,0,0,1,292,22
1995,66,424,4,14,0,0,0,292,22
1449,50,245,4,14,0,0,0,292,22
3294,66,528,16,14,1,1,0,292,22
2420,50,528,8,14,1,0,0,292,22
2090,66,214,4,15,0,0,0,292,22
2249,25,170,4,15,1,0,1,292,22
1975,66,420,8,15,0,0,0,292,22
1999,25,170,4,14,1,0,1,292,22
2359,50,340,4,14,0,0,1,292,22
2944,66,340,8,17,0,0,0,292,22
1790,66,107,2,15,0,0,0,292,22
2995,66,256,8,15,1,0,0,292,22
2495,66,424,8,15,1,0,0,292,22
1955,66,420,4,14,1,0,0,292,22
2090,25,426,8,14,1,0,0,292,22
1894,50,340,4,15,0,0,0,292,22
2644,25,528,16,14,1,0,0,292,22
3089,66,424,8,14,0,0,1,292,22
1744,25,214,4,14,0,0,0,292,22
2744,25,528,16,14,1,0,0,292,22
2479,66,212,4,15,0,0,1,292,22
2244,25,426,8,14,1,0,0,292,22
1469,25,120,4,14,0,0,1,292,22
1195,25,107,2,14,0,0,0,292,22
1619,25,120,4,15,0,0,1,292,22
2394,33,426,8,14,1,1,0,292,22
1590,50,107,2,14,0,0,0,292,22
1939,33,212,4,14,0,0,1,292,22
2090,25,426,8,15,1,0,0,292,22
1490,33,107,2,15,0,0,0,292,22
1495,25,214,4,14,0,0,0,292,22
1694,33,107,2,14,1,1,0,292,22
2590,66,426,8,14,1,0,0,292,22
2590,25,528,16,15,1,0,0,292,22
2425,50,424,8,14,0,0,0,292,22
1849,50,245,4,15,1,1,0,292,22
2275,66,530,8,15,1,0,0,292,22
3397,66,450,16,15,1,1,0,292,22
3044,50,528,16,14,1,0,0,292,22
1495,33,212,4,14,0,0,0,292,22
2099,25,170,4,14,1,0,1,292,22
2769,66,340,8,14,0,0,1,292,22
1695,66,107,2,14,0,0,0,292,22
2995,66,528,16,14,1,0,0,292,22
2590,25,528,16,14,1,0,0,292,22
3659,66,424,8,17,0,0,1,292,22
2644,66,426,8,14,1,0,0,292,22
1119,33,125,2,14,0,0,0,292,22
2159,33,340,8,17,0,0,0,292,22
2645,66,424,8,17,1,0,0,292,22
2195,50,340,8,15,0,0,0,292,22
3544,66,340,16,17,1,0,0,292,22
1195,25,214,4,14,0,0,0,292,22
3019,66,340,8,15,0,0,1,292,22
1719,33,120,4,14,0,0,1,292,22
1799,33,245,4,15,1,1,0,292,22
2390,50,426,8,14,1,0,0,292,22
2039,33,212,4,14,0,0,1,292,22
2079,33,212,4,15,0,0,1,292,22
2819,50,340,8,15,0,0,1,292,22
2609,33,212,4,17,0,0,1,292,22
2039,25,120,4,17,0,0,1,292,22
1590,25,214,4,15,0,0,0,292,22
2944,33,528,16,14,1,0,0,292,22
2744,33,528,16,14,1,0,0,292,22
1399,25,245,4,14,1,0,0,292,22
2799,66,340,16,15,1,0,0,292,22
1544,33,107,2,14,0,0,0,292,22
2290,33,426,8,15,1,0,0,292,22
2290,33,426,8,14,1,0,0,292,22
3094,50,528,16,14,1,1,0,292,22
1795,50,424,4,14,0,0,0,292,22
1390,33,107,2,14,0,0,0,292,22
2495,66,426,8,14,1,0,0,292,22
1944,33,214,4,14,0,0,0,292,22
2220,33,528,8,14,1,0,0,292,22
1495,25,340,8,14,0,0,0,292,22
1790,66,107,2,14,0,0,0,292,22
1595,33,340,8,14,0,0,0,292,22
2849,66,340,8,15,1,1,0,292,22
2769,50,340,8,15,1,1,0,292,22
2365,66,420,8,17,0,0,0,292,22
1744,50,107,2,14,0,0,0,292,22
949,33,125,2,14,0,0,0,292,22
1844,33,214,4,14,0,0,0,292,22
1594,33,212,4,14,1,1,0,292,22
1589,25,212,4,14,0,0,1,292,22
1529,33,245,4,15,0,0,0,292,22
1839,25,212,4,15,0,0,1,292,22
2894,33,528,16,14,1,1,0,292,22
2427,66,424,8,15,1,1,0,292,22
1644,25,214,4,14,0,0,0,292,22
2690,33,528,16,15,1,0,0,292,22
2390,50,426,8,15,1,0,0,292,22
2795,66,424,16,15,1,0,0,292,22
1794,33,212,4,14,1,1,0,292,22
2569,50,340,8,14,0,0,1,292,22
1344,25,107,2,14,0,0,0,292,22
2225,50,424,4,14,0,0,0,292,22
2690,33,528,16,14,1,0,0,292,22
1695,33,340,8,14,0,0,0,292,22
1929,33,212,4,14,0,0,1,292,22
2899,66,212,4,17,0,0,1,292,22
1844,33,214,4,14,0,0,0,292,22
2295,66,424,8,15,1,0,0,292,22
3175,66,540,16,15,1,0,0,292,22
1975,33,424,8,14,0,0,0,292,22
1999,33,170,4,14,1,1,0,292,22
2425,66,424,4,14,0,0,0,292,22
1794,50,107,2,14,1,1,0,292,22
1595,33,214,4,14,0,0,0,292,22
1595,33,420,4,14,0,0,0,292,22
2389,33,120,4,17,0,0,1,292,22
1399,33,245,4,14,0,0,0,292,22
1395,33,214,4,14,0,0,0,292,22
2590,66,426,8,15,1,0,0,292,22
1969,33,120,4,15,0,0,1,292,22
2999,33,340,8,15,1,1,0,292,22
1644,33,107,2,14,0,0,0,292,22
3145,66,424,16,17,1,0,0,292,22
2499,33,212,4,17,0,0,1,292,22
1690,33,214,4,14,0,0,0,292,22
1495,50,107,2,14,0,0,0,292,22
1695,33,420,4,15,0,0,0,292,22
2899,66,340,16,15,1,0,0,292,22
1775,66,420,4,14,0,0,0,292,22
1295,33,107,2,14,0,0,0,292,22
2090,66,214,4,14,0,0,0,292,22
2190,33,426,8,15,1,0,0,292,22
1490,33,107,2,14,0,0,0,292,22
2869,66,340,8,14,0,0,1,292,22
2795,66,340,8,15,0,0,0,292,22
2444,33,426,8,14,1,0,0,292,22
2495,66,426,8,14,1,0,0,292,22
1790,33,214,4,15,0,0,0,292,22
1295,33,212,4,14,0,0,0,292,22
1795,50,340,4,14,0,0,0,292,22
1559,50,245,4,15,0,0,0,292,22
1994,33,214,4,14,1,1,0,292,22
1829,33,212,4,14,0,0,1,292,22
1494,25,107,2,14,1,1,0,292,22
2999,66,450,16,15,1,0,0,292,22
2195,33,426,8,14,1,0,0,292,22
2199,66,340,8,14,1,0,0,292,22
2595,33,528,16,14,1,0,0,292,22
1395,33,240,4,14,0,0,0,292,22
1444,33,107,2,14,0,0,0,292,22
2544,50,426,8,14,1,0,0,292,22
1699,33,120,4,14,0,0,1,292,22
2219,33,340,4,14,0,0,1,292,22
2927,66,424,16,15,1,1,0,292,22
2794,66,426,8,14,1,1,0,292,22
1944,50,214,4,14,0,0,0,292,22
2144,25,426,8,14,1,1,0,292,22
1999,66,245,4,15,1,1,0,292,22
2620,66,528,8,14,1,0,0,292,22
2944,50,528,16,14,1,0,0,292,22
2190,33,426,8,14,1,0,0,292,22
3129,66,527,8,14,0,0,1,292,22
2319,33,340,4,14,0,0,1,292,22
2890,50,528,16,14,1,0,0,292,22
2744,66,426,8,14,1,0,0,292,22
2185,33,420,8,17,0,0,0,292,22
1495,33,212,4,14,0,0,0,292,22
2494,33,426,8,14,1,1,0,292,22
1819,33,120,4,14,0,0,1,292,22
2294,66,214,4,14,1,1,0,292,22
3397,66,450,16,15,1,1,0,292,22
1690,33,214,4,15,0,0,0,292,22
1594,33,107,2,14,1,1,0,292,22
2469,33,340,4,15,0,0,1,292,22
1775,33,420,4,14,1,0,0,292,22
1925,33,212,4,14,0,0,0,292,22
2274,33,424,8,14,1,1,0,292,22
1195,25,107,4,14,0,0,0,292,22
1944,66,107,2,14,0,0,0,292,22
2120,25,528,8,14,1,0,0,292,22
1290,25,107,2,14,0,0,0,292,22
1559,33,212,4,14,0,0,0,292,22
2669,50,340,8,14,0,0,1,292,22
2794,25,528,16,14,1,1,0,292,22
2995,66,528,16,14,1,0,0,292,22
2189,33,212,4,15,0,0,1,292,22
2344,33,426,8,14,1,1,0,292,22
3334,66,528,16,15,1,0,0,292,22
3385,66,540,16,17,0,0,0,292,22
2995,66,340,16,15,1,0,0,292,22
3239,66,424,8,15,0,0,1,292,22
2244,33,426,8,14,1,0,0,292,22
1725,33,212,4,14,0,0,0,292,22
2790,33,528,16,14,1,0,0,292,22
1995,50,424,8,14,0,0,0,292,22
2844,33,528,16,14,1,0,0,292,22
1645,50,420,4,14,0,0,0,292,22
2799,50,320,8,15,1,1,0,292,22
1695,33,214,4,14,0,0,0,292,22
1655,50,340,4,15,0,0,0,267,21
2425,50,212,8,15,1,1,0,267,21
3239,50,340,8,17,0,0,1,267,21
1944,66,107,2,14,0,0,0,267,21
2495,66,424,8,15,1,0,0,267,21
1999,33,340,8,14,1,0,0,267,21
2644,33,528,16,14,1,0,0,267,21
2090,33,426,8,14,1,0,0,267,21
1895,66,425,8,15,0,0,0,267,21
2799,50,340,8,14,1,1,0,267,21
1444,25,107,2,14,0,0,0,267,21
2390,25,528,16,14,1,0,0,267,21
1695,66,107,2,14,0,0,0,267,21
2609,33,212,4,17,0,0,1,267,21
2895,66,528,8,15,1,0,0,267,21
2049,50,340,8,14,1,0,0,267,21
2499,33,212,4,17,0,0,1,267,21
1999,66,340,8,15,1,0,0,267,21
1395,33,214,4,14,0,0,0,267,21
2099,25,170,4,14,1,0,1,267,21
1719,33,120,4,14,0,0,1,267,21
1799,33,170,4,14,1,1,0,267,21
2359,50,340,4,14,0,0,1,267,21
1490,33,107,2,14,0,0,0,267,21
1595,33,340,8,14,0,0,0,267,21
2274,33,424,8,14,1,1,0,267,21
1495,33,212,4,14,0,0,0,267,21
1995,66,212,8,14,0,0,0,267,21
2744,50,528,16,14,1,0,0,267,21
2490,66,426,8,15,1,0,0,267,21
2190,33,426,8,15,1,0,0,267,21
1990,50,420,4,14,1,1,0,267,21
2265,66,425,8,17,0,0,0,267,21
2699,66,245,8,15,1,0,0,267,21
1590,25,214,4,15,0,0,0,267,21
2627,66,424,8,15,1,1,0,267,21
2039,33,212,4,14,0,0,1,267,21
1999,25,170,4,14,1,0,1,267,21
2294,50,424,8,14,1,1,0,267,21
1490,33,107,2,15,0,0,0,267,21
2490,33,528,16,15,1,0,0,267,21
2329,66,212,4,14,0,0,1,267,21
2090,66,214,4,14,0,0,0,267,21
1525,33,340,4,14,0,0,0,267,21
2799,50,340,8,15,1,1,0,267,21
1835,66,340,4,14,1,0,0,267,21
